uri:/instrument/1.0/^NDX/chartdata;type=quote;range=1d/csv
ticker:^ndx
Company-Name:NASDAQ-100
Exchange-Name:NIM
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:3615.6169
Timestamp:1400592600,1400616000
labels:1400594400,1400598000,1400601600,1400605200,1400608800,1400612400,1400616000
values:Timestamp,close,high,low,open,volume
close:3601.2402,3624.2288
high:3602.1104,3624.5989
low:3600.3870,3623.5483
open:3600.8621,3624.2288
volume:0,0
1400592659,3612.9087,3612.9666,3611.4958,3612.8625,0
1400592719,3616.2139,3616.2139,3612.8374,3612.8374,0
1400592779,3615.0720,3616.3257,3614.5342,3616.2283,0
1400592839,3613.0229,3615.1787,3612.6387,3615.0310,0
1400592899,3609.8315,3613.0964,3609.8315,3612.9075,0
1400592959,3606.8767,3610.1096,3605.9204,3609.8201,0
1400593019,3609.9695,3609.9695,3606.9146,3606.9146,0
1400593079,3614.5083,3614.7227,3610.1375,3610.3337,0
1400593139,3611.2471,3614.7639,3611.2039,3614.7034,0
1400593199,3613.8862,3613.8862,3611.0630,3611.1306,0
1400593259,3611.4233,3614.0571,3611.2422,3613.9814,0
1400593319,3610.8491,3612.1240,3610.8491,3612.0444,0
1400593379,3608.9375,3611.2083,3608.9375,3610.8308,0
1400593439,3608.6421,3609.5913,3607.8438,3608.9587,0
1400593499,3604.7107,3608.6951,3604.6189,3608.6621,0
1400593559,3607.8369,3607.8369,3605.2871,3605.2871,0
1400593619,3610.0833,3610.5327,3607.8606,3607.8606,0
1400593679,3608.2920,3610.1904,3608.2886,3610.1904,0
1400593739,3604.3853,3608.3755,3604.3403,3608.3430,0
1400593799,3604.7761,3604.9268,3604.3557,3604.5295,0
1400593859,3605.6104,3605.6104,3603.6638,3604.9702,0
1400593919,3607.9084,3607.9084,3605.3174,3605.5479,0
1400593979,3606.0049,3608.0986,3605.9509,3608.0071,0
1400594039,3607.2759,3607.5066,3606.0295,3606.0295,0
1400594099,3603.4775,3607.1895,3603.4775,3607.1895,0
1400594159,3601.8220,3603.4729,3601.1494,3603.4729,0
1400594219,3601.2402,3602.5872,3601.2249,3602.1133,0
1400594279,3604.0786,3604.1702,3600.7024,3600.8621,0
1400594339,3601.9968,3604.1785,3601.9968,3604.1785,0
1400594399,3601.6228,3602.3032,3600.5508,3601.8596,0
1400594459,3601.5793,3602.1104,3600.3870,3602.1104,0
1400594519,3606.0972,3606.3889,3601.8301,3601.8301,0
1400594579,3606.6807,3607.3062,3605.9312,3606.1096,0
1400594639,3607.7175,3607.7522,3606.9590,3606.9590,0
1400594699,3608.7322,3609.4417,3607.5447,3607.5447,0
1400594759,3607.4424,3608.7793,3607.3071,3608.7793,0
1400594819,3608.2737,3608.2737,3606.1362,3607.4558,0
1400594879,3605.6531,3608.3313,3604.9819,3608.3313,0
1400594939,3605.9143,3606.7737,3605.5977,3605.5977,0
1400594999,3604.3787,3606.3975,3604.0574,3605.8987,0
1400595059,3608.7075,3608.7075,3604.7903,3604.7903,0
1400595119,3609.2231,3609.8586,3608.2095,3608.8970,0
1400595179,3609.8677,3610.2012,3609.2461,3609.2644,0
1400595239,3610.0959,3610.2163,3609.7974,3609.8835,0
1400595299,3610.3567,3610.8203,3609.9834,3610.0872,0
1400595359,3612.4148,3612.4189,3610.3049,3610.3049,0
1400595419,3614.8069,3614.8882,3612.4514,3612.4514,0
1400595479,3611.5291,3614.8730,3611.5291,3614.8535,0
1400595539,3610.2747,3612.1921,3610.2747,3611.4988,0
1400595599,3610.0242,3610.2263,3609.6494,3610.1450,0
1400595659,3610.3091,3610.3569,3608.9299,3610.0610,0
