uri:/instrument/1.0/^IXIC/chartdata;type=quote;range=1d/csv
ticker:^ixic
Company-Name:NASDAQ Composite
Exchange-Name:NIM
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:4125.8149
Timestamp:1400592600,1400616000
labels:1400594400,1400598000,1400601600,1400605200,1400608800,1400612400,1400616000
values:Timestamp,close,high,low,open,volume
close:4100.2056,4124.5562
high:4100.7510,4124.8589
low:4099.1533,4124.0107
open:4100.4351,4124.5552
volume:0,0
1400592659,4120.9053,4121.1079,4120.0083,4121.1079,0
1400592719,4123.4160,4123.4160,4120.8525,4120.8525,0
1400592779,4122.3389,4123.4634,4122.0889,4123.3691,0
1400592839,4120.4067,4122.4370,4120.1128,4122.3188,0
1400592899,4117.0845,4120.3843,4117.0845,4120.2954,0
1400592959,4113.3364,4117.2407,4112.7119,4117.1016,0
1400593019,4115.3789,4115.3789,4113.3833,4113.3833,0
1400593079,4119.5107,4119.6367,4115.4507,4115.6484,0
1400593139,4116.5625,4119.6953,4116.5625,4119.6533,0
1400593199,4118.3979,4118.3979,4116.3296,4116.4458,0
1400593259,4115.9370,4118.4639,4115.9077,4118.4639,0
1400593319,4115.0903,4116.4697,4115.0601,4116.4341,0
1400593379,4112.8911,4115.3550,4112.8877,4115.0723,0
1400593439,4112.0386,4113.2773,4111.6157,4112.8013,0
1400593499,4108.2319,4112.1084,4108.1743,4112.0498,0
1400593559,4110.3071,4110.3071,4108.5635,4108.5635,0
1400593619,4112.5005,4112.7637,4110.3413,4110.3413,0
1400593679,4110.5430,4112.5542,4110.5430,4112.5210,0
1400593739,4106.2446,4110.5684,4106.2446,4110.5684,0
1400593799,4106.4663,4106.7314,4106.1997,4106.3262,0
1400593859,4106.8071,4106.8071,4105.2520,4106.5054,0
1400593919,4108.8662,4108.8662,4106.5454,4106.7593,0
1400593979,4107.4961,4109.0601,4107.4653,4108.9629,0
1400594039,4108.7451,4108.8975,4107.5010,4107.5010,0
1400594099,4104.4580,4108.6685,4104.4580,4108.6685,0
1400594159,4102.2524,4104.3379,4101.9536,4104.3379,0
1400594219,4100.9863,4102.9194,4100.9863,4102.6050,0
1400594279,4103.6709,4103.7202,4100.5229,4100.6455,0
1400594339,4101.8369,4103.8003,4101.8369,4103.7827,0
1400594399,4100.2056,4101.6562,4099.5088,4101.6562,0
1400594459,4100.2461,4100.7510,4099.1533,4100.7510,0
1400594519,4104.7085,4104.8994,4100.4351,4100.4351,0
1400594579,4105.5000,4105.8906,4104.6006,4104.7119,0
1400594639,4106.6650,4106.7007,4105.6763,4105.6763,0
1400594699,4107.9614,4108.5039,4106.5479,4106.5479,0
1400594759,4106.6294,4108.0020,4106.5269,4108.0020,0
1400594819,4107.1860,4107.1860,4105.3477,4106.5620,0
1400594879,4104.5337,4107.2363,4104.0146,4107.2363,0
1400594939,4104.8550,4105.5493,4104.5000,4104.5000,0
1400594999,4103.1992,4105.1924,4102.9707,4104.8394,0
1400595059,4107.7207,4107.7207,4103.4692,4103.4692,0
1400595119,4108.3828,4108.8599,4107.3057,4107.8809,0
1400595179,4108.9658,4109.3169,4108.4229,4108.4302,0
1400595239,4109.1528,4109.2173,4108.8711,4108.9761,0
1400595299,4109.4253,4109.7661,4109.1108,4109.1582,0
1400595359,4111.3701,4111.3701,4109.3848,4109.3848,0
1400595419,4114.2549,4114.2549,4111.3979,4111.4023,0
1400595479,4111.3550,4114.3442,4111.3550,4114.2949,0
1400595539,4109.8657,4111.8193,4109.8657,4111.3267,0
1400595599,4109.3291,4109.8481,4109.0195,4109.8481,0
1400595659,4108.9409,4109.3472,4107.7524,4109.3472,0
1400595719,4109.1948,4109.3608,4108.3496,4108.9009,0
1400595779,4109.8096,4109.8115,4109.0005,4109.2046,0
1400595838,4104.5493,4109.8350,4104.5493,4109.8140,0
1400595898,4104.5874,4105.6514,4104.3027,4104.6172,0
1400595959,4105.6870,4105.6934,4104.1089,4104.3750,0
1400596019,4106.9883,4107.0234,4105.7720,4105.7720,0
1400596079,4107.3887,4107.4419,4106.6997,4106.9580,0
1400596139,4105.0098,4107.2803,4104.9834,4107.2803,0
1400596199,4102.1025,4105.0610,4101.3799,4105.0610,0
1400596259,4101.6274,4102.9258,4101.5474,4102.2349,0
1400596319,4104.7134,4104.7134,4101.4390,4101.5552,0
1400596379,4102.7246,4104.7334,4102.7246,4104.7046,0
1400596439,4104.6543,4104.6631,4102.6777,4102.7329,0
1400596499,4105.1665,4105.6909,4104.6187,4104.7544,0
1400596559,4105.8071,4105.8071,4104.9727,4105.1841,0
1400596619,4108.4370,4108.6660,4105.8218,4105.8218,0
1400596679,4107.6343,4108.4097,4107.1919,4108.4023,0
1400596739,4107.4302,4108.9429,4107.4302,4107.8018,0
1400596799,4105.7070,4107.3691,4105.7070,4107.3691,0
1400596859,4104.9805,4105.6460,4104.5562,4105.6460,0
1400596919,4108.5557,4108.5688,4105.0708,4105.0708,0
1400596979,4108.4414,4108.7031,4106.8979,4108.6528,0
1400597039,4109.2036,4109.5142,4108.2583,4108.5903,0
1400597099,4110.3613,4110.4131,4109.1748,4109.2002,0
1400597159,4110.0552,4110.9248,4110.0552,4110.3555,0
1400597219,4108.1978,4109.7500,4108.1978,4109.7334,0
1400597279,4110.0527,4110.0527,4108.1338,4108.1841,0
1400597339,4110.4785,4110.5986,4109.9971,4110.1255,0
1400597399,4110.2607,4110.6973,4109.9927,4110.5000,0
1400597459,4109.6060,4110.4946,4109.2397,4110.2583,0
1400597519,4109.2280,4109.6509,4108.8594,4109.6123,0
1400597579,4110.2900,4110.2900,4109.2158,4109.2207,0
1400597639,4109.7578,4110.3203,4109.7578,4110.2974,0
1400597699,4109.3662,4109.4927,4108.9692,4109.2070,0
1400597759,4111.0752,4111.2358,4109.4336,4109.4336,0
1400597819,4111.7168,4111.7310,4110.7983,4110.8091,0
1400597879,4112.8374,4113.0688,4111.8130,4111.8130,0
1400597939,4114.1143,4114.2559,4112.9834,4112.9834,0
1400597999,4115.3145,4115.5615,4114.0972,4114.0972,0
1400598059,4114.6616,4115.5874,4114.5054,4115.3027,0
1400598119,4113.7725,4114.7153,4113.6597,4114.7114,0
1400598179,4113.2979,4113.8359,4113.2246,4113.7681,0
1400598239,4113.6055,4113.7061,4113.2153,4113.2905,0
1400598299,4115.0679,4115.0708,4114.1357,4114.1357,0
1400598359,4114.2749,4115.1724,4114.1362,4115.0708,0
1400598419,4114.1064,4115.1201,4114.1064,4114.4038,0
1400598479,4113.7832,4114.0088,4113.6582,4114.0088,0
1400598539,4113.3062,4113.8696,4113.3062,4113.8037,0
1400598599,4113.3984,4113.8535,4113.1440,4113.3218,0
1400598658,4112.6582,4113.4111,4112.6470,4113.3877,0
1400598718,4112.3779,4112.7065,4112.2896,4112.6758,0
1400598779,4113.0752,4113.0752,4112.4595,4112.5532,0
1400598839,4112.7007,4113.1396,4112.7007,4112.9917,0
1400598899,4112.0034,4112.5864,4112.0034,4112.5752,0
1400598959,4113.6948,4113.6958,4111.9966,4111.9966,0
1400599019,4113.4053,4113.7593,4113.3926,4113.7026,0
1400599079,4113.9438,4113.9438,4113.3867,4113.4028,0
1400599139,4111.7295,4113.9854,4111.7295,4113.9395,0
1400599199,4111.7192,4111.7192,4110.9888,4111.6641,0
1400599259,4112.4204,4112.4204,4111.6963,4111.7456,0
1400599319,4112.3140,4112.4604,4112.2715,4112.3857,0
1400599379,4111.0913,4112.3296,4111.0913,4112.3252,0
1400599439,4111.9028,4111.9346,4111.0674,4111.0674,0
1400599496,4112.6768,4113.2212,4111.9165,4111.9165,0
1400599559,4114.2607,4114.2607,4112.7271,4112.7271,0
